id,key,value,type
1397645,natural,water,regular
1397645,ComID,151097873,NHD
1397645,FCode,39004,NHD
1397645,FDate,2006/09/25,NHD
1397645,FTYPE,LakePond,NHD
1397645,Permanent_,151097873,NHD
1397645,ReachCode,03180004019219,NHD
1397645,Resolution,High,NHD
1397645,type,multipolygon,regular
1397646,natural,wetland,regular
1397646,ComID,151099778,NHD
1397646,FCode,46600,NHD
1397646,FDate,2006/09/22,NHD
1397646,FTYPE,SwampMarsh,NHD
1397646,Permanent_,151099778,NHD
1397646,Resolution,High,NHD
1397646,type,multipolygon,regular
1397650,type,multipolygon,regular
1397650,natural,water,regular
1397651,type,multipolygon,regular
1397651,natural,wetland,regular
1397651,wetland,swamp,regular
1397652,natural,water,regular
1397652,ComID,151097560,NHD
1397652,FCode,39004,NHD
1397652,FDate,2006/09/25,NHD
1397652,FTYPE,LakePond,NHD
1397652,Permanent_,151097560,NHD
1397652,ReachCode,03180004004277,NHD
1397652,Resolution,High,NHD
1397652,type,multipolygon,regular
1397657,natural,wetland,regular
1397657,ComID,151099818,NHD
1397657,FCode,46600,NHD
1397657,FDate,2006/09/22,NHD
1397657,FTYPE,SwampMarsh,NHD
1397657,Permanent_,151099818,NHD
1397657,Resolution,High,NHD
1397657,type,multipolygon,regular
1397659,type,multipolygon,regular
1397659,natural,wetland,regular
1397663,type,multipolygon,regular
1397663,source,NHD,regular
1397663,natural,wetland,regular
1397663,wetland,swamp,regular
1397663,ComID,151099844,NHD
1397663,FCode,46600,NHD
1397663,FDate,2006/09/22,NHD
1397663,FTYPE,SwampMarsh,NHD
1397663,Permanent_,151099844,NHD
1397663,Resolution,High,NHD
1397668,type,multipolygon,regular
1397668,natural,wetland,regular
1397672,type,multipolygon,regular
1397672,natural,wetland,regular
1397685,natural,wetland,regular
1397685,ComID,151099792,NHD
1397685,FCode,46600,NHD
1397685,FDate,2006/09/22,NHD
1397685,FTYPE,SwampMarsh,NHD
1397685,Permanent_,151099792,NHD
1397685,Resolution,High,NHD
1397685,type,multipolygon,regular
1397689,natural,wetland,regular
1397689,ComID,151099750,NHD
1397689,FCode,46600,NHD
1397689,FDate,2006/09/22,NHD
1397689,FTYPE,SwampMarsh,NHD
1397689,Permanent_,151099750,NHD
1397689,Resolution,High,NHD
1397689,type,multipolygon,regular
1397690,type,multipolygon,regular
1397690,natural,wetland,regular
1397690,wetland,swamp,regular
1397692,type,multipolygon,regular
1397692,natural,water,regular
1397692,waterway,riverbank,regular
1397698,natural,wetland,regular
1397698,ComID,151099769,NHD
1397698,FCode,46600,NHD
1397698,FDate,2006/09/22,NHD
1397698,FTYPE,SwampMarsh,NHD
1397698,Permanent_,151099769,NHD
1397698,Resolution,High,NHD
1397698,type,multipolygon,regular
1397707,natural,wetland,regular
1397707,ComID,151099708,NHD
1397707,FCode,46600,NHD
1397707,FDate,2006/09/22,NHD
1397707,FTYPE,SwampMarsh,NHD
1397707,Permanent_,151099708,NHD
1397707,Resolution,High,NHD
1397707,type,multipolygon,regular
1397708,natural,wetland,regular
1397708,ComID,151099755,NHD
1397708,FCode,46600,NHD
1397708,FDate,2006/09/22,NHD
1397708,FTYPE,SwampMarsh,NHD
1397708,Permanent_,151099755,NHD
1397708,Resolution,High,NHD
1397708,type,multipolygon,regular
1397715,type,multipolygon,regular
1397715,natural,wetland,regular
1397715,wetland,swamp,regular
1397716,natural,water,regular
1397716,ComID,151097719,NHD
1397716,FCode,39004,NHD
1397716,FDate,2006/09/25,NHD
1397716,FTYPE,LakePond,NHD
1397716,Permanent_,151097719,NHD
1397716,ReachCode,03180004019685,NHD
1397716,Resolution,High,NHD
1397716,type,multipolygon,regular
1397728,natural,wetland,regular
1397728,ComID,151099725,NHD
1397728,FCode,46600,NHD
1397728,FDate,2006/09/22,NHD
1397728,FTYPE,SwampMarsh,NHD
1397728,Permanent_,151099725,NHD
1397728,Resolution,High,NHD
1397728,type,multipolygon,regular
1397734,natural,wetland,regular
1397734,ComID,151099727,NHD
1397734,FCode,46600,NHD
1397734,FDate,2006/09/22,NHD
1397734,FTYPE,SwampMarsh,NHD
1397734,Permanent_,151099727,NHD
1397734,Resolution,High,NHD
1397734,type,multipolygon,regular
1397735,natural,wetland,regular
1397735,ComID,151099741,NHD
1397735,FCode,46600,NHD
1397735,FDate,2006/09/22,NHD
1397735,FTYPE,SwampMarsh,NHD
1397735,Permanent_,151099741,NHD
1397735,Resolution,High,NHD
1397735,type,multipolygon,regular
1397747,natural,water,regular
1397747,ComID,151097613,NHD
1397747,FCode,39004,NHD
1397747,FDate,2006/09/25,NHD
1397747,FTYPE,LakePond,NHD
1397747,Permanent_,151097613,NHD
1397747,ReachCode,03180004004294,NHD
1397747,Resolution,High,NHD
1397747,type,multipolygon,regular
1397785,type,multipolygon,regular
1397785,source,NHD,regular
1397785,natural,wetland,regular
1397785,wetland,swamp,regular
1397785,ComID,151099790,NHD
1397785,FCode,46600,NHD
1397785,FDate,2006/09/22,NHD
1397785,FTYPE,SwampMarsh,NHD
1397785,Permanent_,151099790,NHD
1397785,Resolution,High,NHD
1397786,type,multipolygon,regular
1397786,natural,wetland,regular
1397786,ComID,151099859,NHD
1397786,FCode,46600,NHD
1397786,FDate,2009/01/20,NHD
1397786,FTYPE,SwampMarsh,NHD
1397786,Permanent_,151099859,NHD
1397786,Resolution,High,NHD
1397792,type,multipolygon,regular
1397792,natural,wetland,regular
1397795,type,multipolygon,regular
1397795,natural,wetland,regular
1397797,natural,water,regular
1397797,ComID,151097569,NHD
1397797,FCode,39004,NHD
1397797,FDate,2006/09/25,NHD
1397797,FTYPE,LakePond,NHD
1397797,Permanent_,151097569,NHD
1397797,ReachCode,03180004019682,NHD
1397797,Resolution,High,NHD
1397797,type,multipolygon,regular
1397798,type,multipolygon,regular
1397798,natural,water,regular
1397800,type,multipolygon,regular
1397800,natural,wetland,regular
1397800,wetland,swamp,regular
1397801,type,multipolygon,regular
1397801,natural,wetland,regular
1622492,type,multipolygon,regular
1622492,natural,water,regular
1627706,type,multipolygon,regular
1627706,natural,water,regular
1631338,type,multipolygon,regular
1631338,natural,water,regular
1631338,waterway,riverbank,regular
1688987,type,multipolygon,regular
1688987,source,NHD,regular
1688987,natural,water,regular
1688987,ComID,139199617,NHD
1688987,FCode,39004,NHD
1688987,FDate,2005/08/26,NHD
1688987,FTYPE,LakePond,NHD
1688987,ReachCode,08090203047518,NHD
1688987,RESOLUTION,High,NHD
1688989,type,multipolygon,regular
1688989,natural,wetland,regular
1688992,type,multipolygon,regular
1688992,natural,wetland,regular
1688993,type,multipolygon,regular
1688993,natural,water,regular
1688994,type,multipolygon,regular
1688994,natural,water,regular
1688996,type,multipolygon,regular
1688996,natural,water,regular
1688997,type,multipolygon,regular
1688997,source,NHD,regular
1688997,natural,water,regular
1688997,ComID,139199802,NHD
1688997,FCode,39004,NHD
1688997,FDate,2005/08/26,NHD
1688997,FTYPE,LakePond,NHD
1688997,ReachCode,08090203047733,NHD
1688997,RESOLUTION,High,NHD
1688998,type,multipolygon,regular
1688998,natural,wetland,regular
1688999,type,multipolygon,regular
1688999,source,NHD,regular
1688999,natural,water,regular
1688999,ComID,139199834,NHD
1688999,FCode,39004,NHD
1688999,FDate,2005/08/26,NHD
1688999,FTYPE,LakePond,NHD
1688999,ReachCode,08090203047772,NHD
1688999,RESOLUTION,High,NHD
1689000,type,multipolygon,regular
1689000,source,NHD,regular
1689000,natural,water,regular
1689000,ComID,139200111,NHD
1689000,FCode,39004,NHD
1689000,FDate,2005/08/26,NHD
1689000,FTYPE,LakePond,NHD
1689000,ReachCode,08090203048009,NHD
1689000,RESOLUTION,High,NHD
1689002,type,multipolygon,regular
1689002,source,NHD,regular
1689002,natural,wetland,regular
1689002,ComID,139207018,NHD
1689002,FCode,46600,NHD
1689002,FDate,2005/08/24,NHD
1689002,FTYPE,SwampMarsh,NHD
1689002,RESOLUTION,High,NHD
1689003,type,multipolygon,regular
1689003,source,NHD,regular
1689003,natural,wetland,regular
1689003,ComID,139207444,NHD
1689003,FCode,46600,NHD
1689003,FDate,2005/08/24,NHD
1689003,FTYPE,SwampMarsh,NHD
1689003,RESOLUTION,High,NHD
1689004,type,multipolygon,regular
1689004,natural,wetland,regular
1689005,type,multipolygon,regular
1689005,natural,water,regular
1689006,type,multipolygon,regular
1689006,source,NHD,regular
1689006,natural,wetland,regular
1689006,ComID,139207200,NHD
1689006,FCode,46600,NHD
1689006,FDate,2005/08/24,NHD
1689006,FTYPE,SwampMarsh,NHD
1689006,RESOLUTION,High,NHD
1689007,type,multipolygon,regular
1689007,source,NHD,regular
1689007,natural,wetland,regular
1689007,ComID,139207268,NHD
1689007,FCode,46600,NHD
1689007,FDate,2005/08/24,NHD
1689007,FTYPE,SwampMarsh,NHD
1689007,RESOLUTION,High,NHD
1689008,type,multipolygon,regular
1689008,source,NHD,regular
1689008,natural,wetland,regular
1689008,ComID,139207012,NHD
1689008,FCode,46600,NHD
1689008,FDate,2005/08/24,NHD
1689008,FTYPE,SwampMarsh,NHD
1689008,RESOLUTION,High,NHD
1689009,type,multipolygon,regular
1689009,source,NHD,regular
1689009,natural,wetland,regular
1689009,ComID,139207359,NHD
1689009,FCode,46600,NHD
1689009,FDate,2005/08/24,NHD
1689009,FTYPE,SwampMarsh,NHD
1689009,RESOLUTION,High,NHD
1689010,type,multipolygon,regular
1689010,source,NHD,regular
1689010,natural,wetland,regular
1689010,ComID,139207290,NHD
1689010,FCode,46600,NHD
1689010,FDate,2005/08/24,NHD
1689010,FTYPE,SwampMarsh,NHD
1689010,RESOLUTION,High,NHD
1689011,type,multipolygon,regular
1689011,source,NHD,regular
1689011,natural,wetland,regular
1689011,ComID,139207254,NHD
1689011,FCode,46600,NHD
1689011,FDate,2005/08/24,NHD
1689011,FTYPE,SwampMarsh,NHD
1689011,RESOLUTION,High,NHD
1689012,type,multipolygon,regular
1689012,natural,wetland,regular
1689013,type,multipolygon,regular
1689013,source,NHD,regular
1689013,natural,wetland,regular
1689013,ComID,139207239,NHD
1689013,FCode,46600,NHD
1689013,FDate,2005/08/24,NHD
1689013,FTYPE,SwampMarsh,NHD
1689013,RESOLUTION,High,NHD
1689014,type,multipolygon,regular
1689014,source,NHD,regular
1689014,natural,wetland,regular
1689014,ComID,139207274,NHD
1689014,FCode,46600,NHD
1689014,FDate,2005/08/24,NHD
1689014,FTYPE,SwampMarsh,NHD
1689014,RESOLUTION,High,NHD
1689015,type,multipolygon,regular
1689015,source,NHD,regular
1689015,natural,wetland,regular
1689015,ComID,139207182,NHD
1689015,FCode,46600,NHD
1689015,FDate,2005/08/24,NHD
1689015,FTYPE,SwampMarsh,NHD
1689015,RESOLUTION,High,NHD
1689016,type,multipolygon,regular
1689016,source,NHD,regular
1689016,natural,wetland,regular
1689016,ComID,139207448,NHD
1689016,FCode,46600,NHD
1689016,FDate,2005/08/24,NHD
1689016,FTYPE,SwampMarsh,NHD
1689016,RESOLUTION,High,NHD
1689017,type,multipolygon,regular
1689017,source,NHD,regular
1689017,natural,wetland,regular
1689017,ComID,139207254,NHD
1689017,FCode,46600,NHD
1689017,FDate,2005/08/24,NHD
1689017,FTYPE,SwampMarsh,NHD
1689017,RESOLUTION,High,NHD
1689018,type,multipolygon,regular
1689018,source,NHD,regular
1689018,natural,wetland,regular
1689018,ComID,139207374,NHD
1689018,FCode,46600,NHD
1689018,FDate,2005/08/24,NHD
1689018,FTYPE,SwampMarsh,NHD
1689018,RESOLUTION,High,NHD
1689019,type,multipolygon,regular
1689019,source,NHD,regular
1689019,natural,wetland,regular
1689019,ComID,139207456,NHD
1689019,FCode,46600,NHD
1689019,FDate,2005/08/24,NHD
1689019,FTYPE,SwampMarsh,NHD
1689019,RESOLUTION,High,NHD
1689020,type,multipolygon,regular
1689020,source,NHD,regular
1689020,natural,wetland,regular
1689020,ComID,139207308,NHD
1689020,FCode,46600,NHD
1689020,FDate,2005/08/24,NHD
1689020,FTYPE,SwampMarsh,NHD
1689020,RESOLUTION,High,NHD
1689022,type,multipolygon,regular
1689022,source,NHD,regular
1689022,natural,wetland,regular
1689022,ComID,139207342,NHD
1689022,FCode,46600,NHD
1689022,FDate,2005/08/24,NHD
1689022,FTYPE,SwampMarsh,NHD
1689022,RESOLUTION,High,NHD
1689023,type,multipolygon,regular
1689023,source,NHD,regular
1689023,natural,wetland,regular
1689023,ComID,139207393,NHD
1689023,FCode,46600,NHD
1689023,FDate,2005/08/24,NHD
1689023,FTYPE,SwampMarsh,NHD
1689023,RESOLUTION,High,NHD
1744781,type,multipolygon,regular
1744781,natural,water,regular
1776600,type,multipolygon,regular
1776600,natural,wetland,regular
1776600,wetland,marsh,regular
1776601,type,multipolygon,regular
1776601,natural,wetland,regular
1776601,wetland,marsh,regular
1776602,type,multipolygon,regular
1776602,natural,wetland,regular
1776602,wetland,marsh,regular
1776621,type,multipolygon,regular
1776621,natural,wetland,regular
1776621,wetland,marsh,regular
1776680,type,multipolygon,regular
1776680,natural,wetland,regular
1776680,wetland,marsh,regular
1776681,type,multipolygon,regular
1776681,natural,wetland,regular
1776681,wetland,marsh,regular
1776682,type,multipolygon,regular
1776682,natural,wetland,regular
1776682,wetland,marsh,regular
1972435,type,multipolygon,regular
1972435,natural,wetland,regular
1972436,type,multipolygon,regular
1972436,source,NHD,regular
1972436,natural,wetland,regular
1972436,ComID,143862613,NHD
1972436,FCode,46600,NHD
1972436,FDate,2005/12/05,NHD
1972436,FTYPE,SwampMarsh,NHD
1972436,RESOLUTION,High,NHD
1972437,name,Bayou Lafourche,regular
1972437,type,multipolygon,regular
1972437,water,Bayou,regular
1972437,natural,water,regular
1972438,type,multipolygon,regular
1972438,source,NHD,regular
1972438,natural,wetland,regular
1972438,ComID,143862613,NHD
1972438,FCode,46600,NHD
1972438,FDate,2005/12/05,NHD
1972438,FTYPE,SwampMarsh,NHD
1972438,RESOLUTION,High,NHD
1972439,type,multipolygon,regular
1972439,source,NHD,regular
1972439,natural,water,regular
1972439,waterway,riverbank,regular
1972439,ComID,147019767,NHD
1972439,FCode,46006,NHD
1972439,FDate,2009/01/15,NHD
1972439,FTYPE,StreamRiver,NHD
1972439,RESOLUTION,High,NHD
1972440,name,Bayou Lafourche,regular
1972440,type,multipolygon,regular
1972440,water,Bayou,regular
1972440,source,NHD,regular
1972440,natural,water,regular
1972440,waterway,riverbank,regular
1972440,ComID,147019767,NHD
1972440,FCode,46006,NHD
1972440,FDate,2009/01/15,NHD
1972440,FTYPE,StreamRiver,NHD
1972440,RESOLUTION,High,NHD
1972787,type,multipolygon,regular
1972787,source,NHD,regular
1972787,natural,wetland,regular
1972787,FCode,46600,NHD
1972787,FDate,2005/12/05,NHD
1972787,FTYPE,SwampMarsh,NHD
1972787,RESOLUTION,High,NHD
2000883,type,multipolygon,regular
2000883,natural,water,regular
2000885,type,multipolygon,regular
2000885,natural,wetland,regular
2000885,ComID,143853224,NHD
2000885,FCode,46600,NHD
2000885,FDate,2005/12/05,NHD
2000885,FTYPE,SwampMarsh,NHD
2000885,RESOLUTION,High,NHD
2000887,type,multipolygon,regular
2000887,natural,wetland,regular
2000887,ComID,143853123,NHD
2000887,FCode,46600,NHD
2000887,FDate,2005/12/05,NHD
2000887,FTYPE,SwampMarsh,NHD
2000887,RESOLUTION,High,NHD
2000888,type,multipolygon,regular
2000888,natural,wetland,regular
2000888,ComID,143863391,NHD
2000888,FCode,46600,NHD
2000888,FDate,2005/12/05,NHD
2000888,FTYPE,SwampMarsh,NHD
2000888,RESOLUTION,High,NHD
2000976,type,multipolygon,regular
2000976,natural,wetland,regular
2000976,ComID,143853094,NHD
2000976,FCode,46600,NHD
2000976,FDate,2005/12/05,NHD
2000976,FTYPE,SwampMarsh,NHD
2000976,RESOLUTION,High,NHD
2000978,type,multipolygon,regular
2000978,source,NHD,regular
2000978,natural,wetland,regular
2000978,ComID,143853078,NHD
2000978,FCode,46600,NHD
2000978,FDate,2005/12/05,NHD
2000978,FTYPE,SwampMarsh,NHD
2000978,RESOLUTION,High,NHD
2000979,type,multipolygon,regular
2000979,natural,wetland,regular
2000979,ComID,143853123,NHD
2000979,FCode,46600,NHD
2000979,FDate,2005/12/05,NHD
2000979,FTYPE,SwampMarsh,NHD
2000979,RESOLUTION,High,NHD
2000981,type,multipolygon,regular
2000981,natural,wetland,regular
2000981,ComID,143853254,NHD
2000981,FCode,46600,NHD
2000981,FDate,2005/12/05,NHD
2000981,FTYPE,SwampMarsh,NHD
2000981,RESOLUTION,High,NHD
2002179,type,multipolygon,regular
2002179,natural,wetland,regular
2002179,wetland,marsh,regular
2002534,name,Bayou Trois Chenes,regular
2002534,type,multipolygon,regular
2002534,natural,water,regular
2002534,ComID,143840898,NHD
2002534,FCode,39004,NHD
2002534,FDate,2009/09/11,NHD
2002534,FTYPE,LakePond,NHD
2002534,GNIS_ID,00532800,NHD
2002534,GNIS_Name,Bayou Trois Chenes,NHD
2002534,ReachCode,08090301037038,NHD
2002534,RESOLUTION,High,NHD
2002534,feature_id,00532800,gnis
2002535,type,multipolygon,regular
2002535,natural,wetland,regular
2002535,ComID,143853548,NHD
2002535,FCode,46600,NHD
2002535,FDate,2005/12/05,NHD
2002535,FTYPE,SwampMarsh,NHD
2002535,RESOLUTION,High,NHD
2002536,type,multipolygon,regular
2002536,natural,wetland,regular
2002536,ComID,143853500,NHD
2002536,FCode,46600,NHD
2002536,FDate,2005/12/05,NHD
2002536,FTYPE,SwampMarsh,NHD
2002536,RESOLUTION,High,NHD
2003873,type,multipolygon,regular
2003873,natural,water,regular
2003875,type,multipolygon,regular
2003875,natural,wetland,regular
2003875,ComID,143853278,NHD
2003875,FCode,46600,NHD
2003875,FDate,2005/12/05,NHD
2003875,FTYPE,SwampMarsh,NHD
2003875,RESOLUTION,High,NHD
2003954,type,multipolygon,regular
2003954,natural,water,regular
2006703,type,multipolygon,regular
2006703,source,NHD,regular
2006703,natural,wetland,regular
2006703,ComID,143860395,NHD
2006703,FCode,46600,NHD
2006703,FDate,2005/12/05,NHD
2006703,FTYPE,SwampMarsh,NHD
2006703,RESOLUTION,High,NHD
2010867,type,multipolygon,regular
2010867,natural,water,regular
2012218,type,multipolygon,regular
2012218,natural,wetland,regular
2016438,type,multipolygon,regular
2016438,natural,water,regular
2016438,ComID,143841153,NHD
2016438,FCode,39004,NHD
2016438,FDate,2005/12/07,NHD
2016438,FTYPE,LakePond,NHD
2016438,ReachCode,08090301037315,NHD
2016438,RESOLUTION,High,NHD
2016439,type,multipolygon,regular
2016439,natural,wetland,regular
2016439,ComID,143853658,NHD
2016439,FCode,46600,NHD
2016439,FDate,2005/12/05,NHD
2016439,FTYPE,SwampMarsh,NHD
2016439,RESOLUTION,High,NHD
2016440,type,multipolygon,regular
2016440,natural,wetland,regular
2016441,type,multipolygon,regular
2016441,natural,wetland,regular
2016441,ComID,143853605,NHD
2016441,FCode,46600,NHD
2016441,FDate,2005/12/05,NHD
2016441,FTYPE,SwampMarsh,NHD
2016441,RESOLUTION,High,NHD
2016442,type,multipolygon,regular
2016442,natural,wetland,regular
2016442,ComID,143853603,NHD
2016442,FCode,46600,NHD
2016442,FDate,2005/12/05,NHD
2016442,FTYPE,SwampMarsh,NHD
2016442,RESOLUTION,High,NHD
2016443,type,multipolygon,regular
2016443,natural,wetland,regular
2016443,FCode,46600,NHD
2016443,FDate,2005/12/05,NHD
2016443,FTYPE,SwampMarsh,NHD
2016443,RESOLUTION,High,NHD
2016612,type,multipolygon,regular
2016612,natural,water,regular
2016612,waterway,riverbank,regular
2018777,type,multipolygon,regular
2018777,natural,water,regular
2020011,type,multipolygon,regular
2020011,natural,water,regular
2020012,type,multipolygon,regular
2020012,natural,wetland,regular
2079999,type,multipolygon,regular
2079999,natural,water,regular
2080000,type,multipolygon,regular
2080000,natural,water,regular
2080001,type,multipolygon,regular
2080001,natural,water,regular
2080083,type,multipolygon,regular
2080083,natural,wetland,regular
2080083,ComID,143855683,NHD
2080083,FCode,46600,NHD
2080083,FDate,2005/12/05,NHD
2080083,FTYPE,SwampMarsh,NHD
2080083,RESOLUTION,High,NHD
2080175,type,multipolygon,regular
2080175,natural,wetland,regular
2080175,ComID,143856028,NHD
2080175,FCode,46600,NHD
2080175,FDate,2005/12/05,NHD
2080175,FTYPE,SwampMarsh,NHD
2080175,RESOLUTION,High,NHD
2081629,type,multipolygon,regular
2081629,natural,wetland,regular
2081629,ComID,143853803,NHD
2081629,FCode,46600,NHD
2081629,FDate,2005/12/05,NHD
2081629,FTYPE,SwampMarsh,NHD
2081629,RESOLUTION,High,NHD
2081770,type,multipolygon,regular
2081770,natural,wetland,regular
2081770,ComID,143854000,NHD
2081770,FCode,46600,NHD
2081770,FDate,2005/12/05,NHD
2081770,FTYPE,SwampMarsh,NHD
2081770,RESOLUTION,High,NHD
2082786,type,multipolygon,regular
2082786,natural,water,regular
2082786,ComID,143842206,NHD
2082786,FCode,39004,NHD
2082786,FDate,2005/12/07,NHD
2082786,FTYPE,LakePond,NHD
2082786,ReachCode,08090301008368,NHD
2082786,RESOLUTION,High,NHD
2082787,type,multipolygon,regular
2082787,natural,wetland,regular
2082787,ComID,143853832,NHD
2082787,FCode,46600,NHD
2082787,FDate,2005/12/05,NHD
2082787,FTYPE,SwampMarsh,NHD
2082787,RESOLUTION,High,NHD
2082789,type,multipolygon,regular
2082789,natural,water,regular
2082789,waterway,riverbank,regular
2082789,ComID,143863413,NHD
2082789,FCode,33600,NHD
2082789,FDate,2008/07/04,NHD
2082789,FTYPE,CanalDitch,NHD
2082789,RESOLUTION,High,NHD
2083129,natural,water,regular
2083129,type,multipolygon,regular
2084221,type,multipolygon,regular
2084221,natural,water,regular
2084273,type,multipolygon,regular
2084273,natural,water,regular
2084273,ComID,143841404,NHD
2084273,FCode,39004,NHD
2084273,FDate,2005/12/07,NHD
2084273,FTYPE,LakePond,NHD
2084273,ReachCode,08090301037569,NHD
2084273,RESOLUTION,High,NHD
2084274,type,multipolygon,regular
2084274,natural,wetland,regular
2084274,ComID,143853654,NHD
2084274,FCode,46600,NHD
2084274,FDate,2005/12/05,NHD
2084274,FTYPE,SwampMarsh,NHD
2084274,RESOLUTION,High,NHD
2084275,type,multipolygon,regular
2084275,natural,wetland,regular
2084275,ComID,143853670,NHD
2084275,FCode,46600,NHD
2084275,FDate,2005/12/05,NHD
2084275,FTYPE,SwampMarsh,NHD
2084275,RESOLUTION,High,NHD
2084300,name,Bayou De Fleur,regular
2084300,type,multipolygon,regular
2084300,natural,water,regular
2084300,ComID,143841537,NHD
2084300,FCode,39004,NHD
2084300,FDate,2009/09/10,NHD
2084300,FTYPE,LakePond,NHD
2084300,GNIS_ID,00558149,NHD
2084300,GNIS_Name,Bayou de Fleur,NHD
2084300,ReachCode,08090301037700,NHD
2084300,RESOLUTION,High,NHD
2084300,feature_id,00558149,gnis
2084302,type,multipolygon,regular
2084302,natural,wetland,regular
2084302,ComID,143853683,NHD
2084302,FCode,46600,NHD
2084302,FDate,2005/12/05,NHD
2084302,FTYPE,SwampMarsh,NHD
2084302,RESOLUTION,High,NHD
2084697,type,multipolygon,regular
2084697,natural,water,regular
2090375,type,multipolygon,regular
2090375,natural,wetland,regular
2090375,FCode,46600,NHD
2090375,FDate,2005/12/05,NHD
2090375,FTYPE,SwampMarsh,NHD
2090375,RESOLUTION,High,NHD
2090438,type,multipolygon,regular
2090438,natural,wetland,regular
2090438,ComID,143853582,NHD
2090438,FCode,46600,NHD
2090438,FDate,2005/12/05,NHD
2090438,FTYPE,SwampMarsh,NHD
2090438,RESOLUTION,High,NHD
2090439,type,multipolygon,regular
2090439,natural,water,regular
2090789,type,multipolygon,regular
2090789,natural,water,regular
2092411,type,multipolygon,regular
2092411,natural,water,regular
2092411,waterway,riverbank,regular
2093563,type,multipolygon,regular
2093563,natural,water,regular
2093563,ComID,143841399,NHD
2093563,FCode,39004,NHD
2093563,FDate,2005/12/07,NHD
2093563,FTYPE,LakePond,NHD
2093563,ReachCode,08090301037564,NHD
2093563,RESOLUTION,High,NHD
2093688,type,multipolygon,regular
2093688,natural,water,regular
2093688,waterway,riverbank,regular
2094829,type,multipolygon,regular
2094829,natural,water,regular
2094831,type,multipolygon,regular
2094831,natural,water,regular
2094831,ComID,143842705,NHD
2094831,FCode,39004,NHD
2094831,FDate,2005/12/07,NHD
2094831,FTYPE,LakePond,NHD
2094831,ReachCode,08090301038814,NHD
2094831,RESOLUTION,High,NHD
2094832,type,multipolygon,regular
2094832,natural,wetland,regular
2094832,ComID,143853870,NHD
2094832,FCode,46600,NHD
2094832,FDate,2005/12/05,NHD
2094832,FTYPE,SwampMarsh,NHD
2094832,RESOLUTION,High,NHD
2094833,type,multipolygon,regular
2094833,natural,wetland,regular
2094833,ComID,143853910,NHD
2094833,FCode,46600,NHD
2094833,FDate,2005/12/05,NHD
2094833,FTYPE,SwampMarsh,NHD
2094833,RESOLUTION,High,NHD
2163209,type,multipolygon,regular
2163209,natural,wetland,regular
2163209,ComID,139201980,NHD
2163209,FCode,46600,NHD
2163209,FDate,2005/08/24,NHD
2163209,FTYPE,SwampMarsh,NHD
2163209,RESOLUTION,High,NHD
2163210,type,multipolygon,regular
2163210,natural,wetland,regular
2163210,ComID,139201971,NHD
2163210,FCode,46600,NHD
2163210,FDate,2005/08/24,NHD
2163210,FTYPE,SwampMarsh,NHD
2163210,RESOLUTION,High,NHD
2225479,name,Bay of St Louis,regular
2225479,type,multipolygon,regular
2225479,natural,bay,regular
2225480,type,multipolygon,regular
2225480,natural,beach,regular
2225481,type,multipolygon,regular
2225481,natural,beach,regular
2225482,type,multipolygon,regular
2225482,natural,water,regular
2225483,type,multipolygon,regular
2225483,natural,water,regular
2307584,type,multipolygon,regular
2307584,natural,wetland,regular
2307584,ComID,139202045,NHD
2307584,FCode,46600,NHD
2307584,FDate,2005/08/24,NHD
2307584,FTYPE,SwampMarsh,NHD
2307584,RESOLUTION,High,NHD
2307585,type,multipolygon,regular
2307585,natural,wetland,regular
2307585,ComID,139202095,NHD
2307585,FCode,46600,NHD
2307585,FDate,2005/08/24,NHD
2307585,FTYPE,SwampMarsh,NHD
2307585,RESOLUTION,High,NHD
2307659,type,multipolygon,regular
2307659,source,NHD,regular
2307659,natural,water,regular
2307659,ComID,139182401,NHD
2307659,FCode,39004,NHD
2307659,FDate,2005/08/26,NHD
2307659,FTYPE,LakePond,NHD
2307659,ReachCode,08090203031311,NHD
2307659,RESOLUTION,High,NHD
2307660,type,multipolygon,regular
2307660,source,NHD,regular
2307660,natural,water,regular
2307660,ComID,139182496,NHD
2307660,FCode,39004,NHD
2307660,FDate,2005/08/26,NHD
2307660,FTYPE,LakePond,NHD
2307660,ReachCode,08090203031400,NHD
2307660,RESOLUTION,High,NHD
2307661,type,multipolygon,regular
2307661,natural,water,regular
2307661,ComID,139182531,NHD
2307661,FCode,39004,NHD
2307661,FDate,2005/08/26,NHD
2307661,FTYPE,LakePond,NHD
2307661,ReachCode,08090203004317,NHD
2307661,RESOLUTION,High,NHD
2307662,type,multipolygon,regular
2307662,source,NHD,regular
2307662,natural,wetland,regular
2307662,ComID,139202062,NHD
2307662,FCode,46600,NHD
2307662,FDate,2005/08/24,NHD
2307662,FTYPE,SwampMarsh,NHD
2307662,RESOLUTION,High,NHD
2310317,type,multipolygon,regular
2310317,natural,water,regular
2310317,ComID,139182068,NHD
2310317,FCode,39004,NHD
2310317,FDate,2005/08/26,NHD
2310317,FTYPE,LakePond,NHD
2310317,ReachCode,08090203030984,NHD
2310317,RESOLUTION,High,NHD
2310318,type,multipolygon,regular
2310318,natural,wetland,regular
2310318,ComID,139202054,NHD
2310318,FCode,46600,NHD
2310318,FDate,2005/08/24,NHD
2310318,FTYPE,SwampMarsh,NHD
2310318,RESOLUTION,High,NHD
